id,search_tag,create_time,video_desc,stickers_on_video,video_hashtags,video_duration_in_sec,is_duet_enabled,duet_from_id,music_id,music_title,music_url,music_author,music_is_original_audio,digg_count,share_count,comment_count,play_count,author_unique_id,author_nickname,author_avatar,author_signature,author_is_verified,author_duet_setting,author_following_count,author_followers_count,author_heart_count,author_digg_count,author_heart,video_path,video_url,transcription,video_contains_music,video_contains_male,video_contains_female,video_contains_noise,video_contains_no_energy,segments,total_music_duration,percentage_of_video_made_of_music
6891186816444009734,biden2020,2020-11-04 03:49:09-05:00,With @itz.aicha #fup #fyp #trending #goviral #viral #foryoupage #fy #fyp #UnwrapTheDeals #africanedition #africanchallenge #blackpeople #biden2020 #fu,"African edition -
🚨THE OUTCOME IF TRUMP WINS🚨: Vs. IF BIDEN WINS 😅",", fup, fyp, trending, goviral, viral, foryoupage, fy, fyp, unwrapthedeals, africanedition, africanchallenge, blackpeople, biden2020, fu",26,True,0,6891076971321707269,original sound,https://v16m.tiktokcdn.com/8c0a70356a95a93883774bf26959d84f/6465fdf8/video/tos/useast2a/tos-useast2a-v-27dcd7/66648ccaf99f4704a168edb0ded3679b/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TF9QGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=NTM6OWUzOGc0OzhmODNmaUBpam1oNXRnNnRleDMzPDU8M0BfYzJgM2MtNl8xLzQxMzYyYSMtaGZgYG1oczNfLS1iMTZzcw%3D%3D&l=20230518092852BFA80EA42C035C00566F&btag=e00080000&cc=3&download=true,Luis Barbosa,True,217200,15900,2993,1100000,,,,,,,85,63200,732700,2456,732700,data/videos/6891186816444009734.mp4,https://www.tiktok.com/@/video/6891186816444009734,"Introduced to you the President-elect of the United States of America, Donald Trump. Announcing the new 2020 President of the United States of America, Joe Biden.",True,True,True,True,True,"[{'label': 'male', 'start': 0.0, 'end': 4.68}, {'label': 'music', 'start': 4.68, 'end': 10.78}, {'label': 'female', 'start': 10.78, 'end': 13.780000000000001}, {'label': 'male', 'start': 13.780000000000001, 'end': 18.16}, {'label': 'noEnergy', 'start': 18.16, 'end': 18.72}, {'label': 'male', 'start': 18.72, 'end': 20.54}, {'label': 'noise', 'start': 20.54, 'end': 22.5}, {'label': 'music', 'start': 22.5, 'end': 24.5}, {'label': 'noise', 'start': 24.5, 'end': 26.32}, {'label': 'noEnergy', 'start': 26.32, 'end': 26.54}]",8.1,31.153846153846157
6891221288040369410,biden2020,2020-11-04 05:58:10-05:00,"I’m not American, but I know who I’d vote for if I was #fyp #biden #biden2020 #trump #trump2020 #election","* Biden *

“One of the passions of my life is ending violence against women” * Trump *

“You can do anything, grab them by the 🐱” * Biden *

“Women are entitled to be treated with respect, dammit” * Trump * 

“I don’t think you understood what was said. This was ‘locker room’ talk”","fyp, biden, biden2020, trump, trump2020, election",13,True,0,6877970742265252613,original sound,https://v77.tiktokcdn.com/d96f7d206748e4874735a9be6a537064/6465fd93/video/tos/useast2a/tos-useast2a-v-27dcd7/f47663d7323f4ce29e1d5b5c3fce6c63/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TnkQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=Omk7OGQ8ODw0ODw5NmVoOEBpMzpkOG9keDo6dDMzZzU8M0A1NF9fYC5jXmMxXzJfM2NhYSNnbGFxZGBnZ2pfLS1fMTZzcw%3D%3D&l=20230518092707BC20F746EDE1F3001E2A&btag=e00080000&cc=13&download=true,Mona,True,720300,20100,10600,2800000,,,,,,,1460,38400,1700000,60900,1700000,data/videos/6891221288040369410.mp4,https://www.tiktok.com/@/video/6891221288040369410,"One of the passions of my life is ending violence against women. You can do anything. Grab them by the pussy. Women are entitled to be treated with respect, damn it. I don't think you understood what was said. This was locker room talk.",False,True,False,False,True,"[{'label': 'male', 'start': 0.0, 'end': 6.140000000000001}, {'label': 'noEnergy', 'start': 6.140000000000001, 'end': 6.640000000000001}, {'label': 'male', 'start': 6.640000000000001, 'end': 7.4}, {'label': 'noEnergy', 'start': 7.4, 'end': 7.84}, {'label': 'male', 'start': 7.84, 'end': 9.64}, {'label': 'noEnergy', 'start': 9.64, 'end': 10.06}, {'label': 'male', 'start': 10.06, 'end': 13.6}]",0.0,0.0
6891273950911941894,trump,2020-11-04 09:24:14-05:00,you were close kanye #election #election2020 #trump #biden #kanyewest #vote#,Kim K the morning after election day,"election, election2020, trump, biden, kanyewest, vote",10,True,0,6765308910346701574,Goodmorning Kanye,https://v16m.tiktokcdn.com/08e748bb6ad8a45293a47c520bc4f76f/646625bb/video/tos/useast2a/tos-useast2a-v-27dcd7/2672eee37be1493f901034fbd4772389/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TG75Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=NWg3NGg4ZjUzOzg0NTVlaEBpMzY3NjN3OWhmeTMzOjU8M0AuXjM1MzEtXjAxYjEtMl5hYSNsYnEzZXBvbDJfLS1jMTZzcw%3D%3D&l=202305181217551386FE3F4B37E6158304&btag=e00080000&cc=3&download=true,Joshua💯,True,2800000,118300,11300,15300000,,,,,,,572,1900000,74900000,15200,74900000,data/videos/6891273950911941894.mp4,https://www.tiktok.com/@/video/6891273950911941894,Hey good morning Kanye Shut the fuck up,False,True,False,True,False,"[{'label': 'noise', 'start': 0.0, 'end': 7.3}, {'label': 'male', 'start': 7.3, 'end': 10.0}]",0.0,0.0
6891281140724944134,biden2020,2020-11-04 09:51:52-05:00,US ELECTIONS... #uselections2020 #biden2020 #electionday #biden,UNITED STATES OF AMERICA  Wisconsin Michigan  FLORIDA,"uselections2020, biden2020, electionday, biden",15,True,0,6732518990188415749,"is it me, Jesus?",https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/e4702df37f354b72b7da5051311913be/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TYuQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aDVoNGVkOjpoZDszPGQ7Z0Bpaml0eW0zcmtleDMzZzU8M0BfMTBgLzA0NjQxMy4tLTIvYSNrbWItY2BlYmZfLS1jMTZzcw%3D%3D&l=20230518092728CBCDF77C6F567A002440&VExpiration=1684405665&VSignature=0yvvVop4V_Ps2d4YntQQKw&btag=e00080000&cc=14&download=true,Mackenzie Lee,True,395000,49500,3453,2000000,,,,,,,257,5927,556500,48800,556500,data/videos/6891281140724944134.mp4,https://www.tiktok.com/@/video/6891281140724944134,"One of you will betray me tonight. Is it me, Jesus? No. Is it me, Jesus? It's not you either. Is it me, Jesus? Is it me, Jesus?",False,True,True,True,False,"[{'label': 'male', 'start': 0.0, 'end': 1.62}, {'label': 'female', 'start': 1.62, 'end': 14.040000000000001}, {'label': 'noise', 'start': 14.040000000000001, 'end': 15.540000000000001}]",0.0,0.0
6891288676941171974,democrats,2020-11-04 10:20:46-05:00,Democrats waking up this morning. Let’s go! #election #elections #biden2020 #america #democrats #gethype,Proud Boys,"election, elections, biden2020, america, democrats, gethype",42,True,0,6891288723292457734,original sound,https://v77.tiktokcdn.com/d10eb8bdbc31f8ce9156fbff86a653d6/64665161/video/tos/useast2a/tos-useast2a-v-27dcd7/7a88964afea54b83a7e7e8b19dfabc47/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TwcxGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aWU5N2dkZmk3Nzw6ZDY3NEBpM3Z0cjtzaGc0djMzZjU8M0BiMmMtNi8xXy8xLi4tMjM2YSM1bjBsZmQ1a29fLS1gMTZzcw%3D%3D&l=20230518152419ECFB451C6F21F62E7429&btag=e00080000&cc=13&download=true,Archurro,True,119200,42500,1837,773200,,,,,,,169,17000,972100,418,972100,data/videos/6891288676941171974.mp4,https://www.tiktok.com/@/video/6891288676941171974,Aladdin King stands alone.,True,True,False,True,False,"[{'label': 'music', 'start': 0.0, 'end': 5.42}, {'label': 'noise', 'start': 5.42, 'end': 13.58}, {'label': 'male', 'start': 13.58, 'end': 15.24}, {'label': 'noise', 'start': 15.24, 'end': 24.26}, {'label': 'music', 'start': 24.26, 'end': 29.52}, {'label': 'noise', 'start': 29.52, 'end': 42.88}]",10.679999999999998,25.428571428571423
6891289393231908102,biden2020,2020-11-04 10:23:41-05:00,#greenscreensticker ITS THE FACT THAT HE KNOW YALL ASS DUMB AS ROCKS #biden2020 #fyp (chill off me I just moved in),,"greenscreensticker, biden2020, fyp",13,True,0,6881683390614031109,original sound,https://v16m.tiktokcdn.com/b200c8a2f2a3dc26b9e9aa647d6a0aa8/6465fd91/video/tos/alisg/tos-alisg-v-27dcd7/0d49a0128efc499c81a8fb3351fa288b/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7THkQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZDtpNDc2NzY3ZzozNWZkM0Bpamhqa3ZoNXA7eDMzZTU8M0BhMzFiLTUzXi4xNi5fNGAtYSNvbm1nXnMyX2ZfLS1fMTRzcw%3D%3D&l=202305180927203B897AF6F474C50023F7&btag=e00080000&cc=3&download=true,Tik Toker,True,448900,21900,7643,1800000,,,,,,,435,12100,669300,36400,669300,data/videos/6891289393231908102.mp4,https://www.tiktok.com/@/video/6891289393231908102,Outro,True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 9.94}, {'label': 'music', 'start': 9.94, 'end': 13.06}]",3.120000000000001,24.000000000000007
6891291761914760449,joebiden,2020-11-04 10:31:38-05:00,Joe Biden #foryoupage #joebiden #donaldtrump #funny #viral #fürdich #feautureme,,"foryoupage, joebiden, donaldtrump, funny, viral, fürdich, feautureme",23,True,0,6891291771150600961,Originalton,https://v77.tiktokcdn.com/9a5717cf7e2ad67395eec64467556d90/646622b9/video/tos/useast2a/tos-useast2a-v-27dcd7/ookO3MjEIIiLKcqghxbo5jzIfbNGBAbFqUW7bM/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7T3B5Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=NDM3NzRlNWU6ZWdlNmhoNUBpMztmZDs6ZmdxaDMzNzU8M0AzMTBhNDYxNWIxMjFeXmFjYSMzcGVlcjRnMHFgLS1kMTZzcw%3D%3D&l=202305181205365890C4C5E75EBB135E60&btag=e00080000&cc=13&download=true,Racist edit boyzZzzZzZzzZzz,True,158800,7510,1353,4000000,,,,,,,29,3197,159600,1153,159600,data/videos/6891291761914760449.mp4,https://www.tiktok.com/@/video/6891291761914760449,"Read the transcript. Now they want to have a transcript of the other call, the second call. And I'm willing to provide that.",True,True,True,True,False,"[{'label': 'noise', 'start': 0.0, 'end': 2.48}, {'label': 'female', 'start': 2.48, 'end': 4.04}, {'label': 'male', 'start': 4.04, 'end': 6.42}, {'label': 'female', 'start': 6.42, 'end': 10.0}, {'label': 'male', 'start': 10.0, 'end': 17.12}, {'label': 'music', 'start': 17.12, 'end': 22.7}, {'label': 'noise', 'start': 22.7, 'end': 23.56}]",5.579999999999998,24.26086956521738
6891296645015670017,biden2020,2020-11-04 10:50:35-05:00,Here is who will win the election and why👀🇺🇸 #election2020 #election #trump2020 #biden2020,Who won the election👀😱,"election2020, election, trump2020, biden2020",36,True,0,6758172399012677634,Buttercup,https://sf77-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/7a19a400525c4f81842c36fdba2686de,Jack Stauber,False,270100,2411,4506,1500000,,,,,,,932,7700000,297700000,29500,297700000,data/videos/6891296645015670017.mp4,https://www.tiktok.com/@/video/6891296645015670017,"All you guys woke up this morning wondering who became president. Well, it hasn't been decided yet. But I'm going to tell you who is likely going to win. So right now, if you look at this map, Joe Biden is in the lead. But right now, it can literally go either way. And that is because of these six states right here. So it looks like Trump is going to win Pennsylvania, North Carolina, and Georgia. Which means if he wins these three, he only needs to win one more state. But right now, Biden's in the lead of Nevada, Wisconsin, and Michigan, up here. If he wins these three states, he becomes president. So basically, for Trump to win, he needs to win one of these three states from Biden. But for Biden to win, he needs to win these three. And honestly, right now, it can go either way.",True,True,False,False,False,"[{'label': 'male', 'start': 0.0, 'end': 23.7}, {'label': 'music', 'start': 23.7, 'end': 25.78}, {'label': 'male', 'start': 25.78, 'end': 36.6}]",2.080000000000002,5.777777777777782
6891316650868477190,biden2020,2020-11-04 12:09:00-05:00,I am disgusted... #election #florida #shouldofbeenabluestate #biden2020 #foryou #foryoupage #fypシ ￼#greenscreen #greenscreensticker,,"election, florida, shouldofbeenabluestate, biden2020, foryou, foryoupage, fypシ, greenscreen, greenscreensticker",59,True,0,6891316725862632197,original sound,https://v16m.tiktokcdn.com/c7c403a298c792ae01c1cf16c6312dbf/6465fda4/video/tos/useast2a/tos-useast2a-v-27dcd7/69482e7727884ca08960f02336f25974/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TGkQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=PDo1NmczOjloODM2ODQ0ZkBpamt5N3hscWp1eDMzNzU8M0BjMjItX2EuXzYxX2EuYjM2YSNnMjZlai5gcmJfLS1iMTZzcw%3D%3D&l=20230518092714F2DE99AB93DD4A0023DF&btag=e00080000&cc=3&download=true,Bryan 💎,True,528600,62200,11900,2300000,,,,,,,272,6500000,386600000,34300,386600000,data/videos/6891316650868477190.mp4,https://www.tiktok.com/@/video/6891316650868477190,"I'm sorry, but this has to be said. Florida, bitch, you need to start reading the room. Read the room, bitch, read the chart. You see the bad important bitches, the one that the only reason revenue comes into Florida, bitch, you see them? Yeah, Miami, Tampa, Orlando, Tallahassee. I mean, I don't really go to Jacksonville, but Kiki, and then that other little square blue bitch that voted for us, read the fucking room, okay? Read the room, bitch, because guess what? I've lived in Orlando my whole life, and I've never had a fantasy of fucking traveling to Sarasota, bitch. What the fuck? Who comes here for that bitch? No one. When they come here, they go, Disney, Capitol. Bitch, we voted for the right side, so what? Fuck is this? Oh my God, I cannot believe I woke up to this buffalery. This is so nasty. This makes no sense. New bitches are zero. They didn't even put your fucking city on the map. Believe. Oh my fuck, oh, so fucking mad.",False,True,False,True,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.38}, {'label': 'male', 'start': 0.38, 'end': 32.980000000000004}, {'label': 'noise', 'start': 32.980000000000004, 'end': 35.82}, {'label': 'male', 'start': 35.82, 'end': 37.9}, {'label': 'noEnergy', 'start': 37.9, 'end': 38.88}, {'label': 'noise', 'start': 38.88, 'end': 40.84}, {'label': 'male', 'start': 40.84, 'end': 52.78}, {'label': 'noEnergy', 'start': 52.78, 'end': 53.42}, {'label': 'noise', 'start': 53.42, 'end': 54.24}, {'label': 'noEnergy', 'start': 54.24, 'end': 54.620000000000005}, {'label': 'male', 'start': 54.620000000000005, 'end': 55.36}, {'label': 'noEnergy', 'start': 55.36, 'end': 55.800000000000004}, {'label': 'male', 'start': 55.800000000000004, 'end': 59.08}]",0.0,0.0
6891325484341234946,joebiden,2020-11-04 12:42:30-05:00,Come through Wisconsin #BIDEN2020 #USelection #fyp #ididit #foryoupage #election2020 #usaelection #joebiden #democratsoftiktok,,"biden2020, uselection, fyp, ididit, foryoupage, election2020, usaelection, joebiden, democratsoftiktok",10,False,0,6776283960856169222,original sound,https://v16m.tiktokcdn.com/4a334eb6b962ab96a678b4dd4bbbcf78/646622a0/video/tos/alisg/tos-alisg-v-27dcd7/oc4zfAiiXKOvmOJSIDCMhNnmo5ypxUBhWA3Ew7/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TvB5Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=O2RkZDlnZWhlOWk1ODg2PEBpajllO2g6Zm1oaDMzODU8NEAwYjY2NGIyNTYxX19gLjAzYSNnY2BlcjQwNjZgLS1kMS1zcw%3D%3D&l=20230518120523967BE061444A5613DC15&btag=e00080000&cc=3&download=true,Makayla,True,184800,10500,911,1200000,,,,,,,107,6434,262600,1255,262600,data/videos/6891325484341234946.mp4,https://www.tiktok.com/@/video/6891325484341234946,"Girl, don't do it. It's not worth it. I'm not gonna do it, girl. I was just thinking about it. I'm not gonna do it. I did it.",False,False,True,True,True,"[{'label': 'female', 'start': 0.0, 'end': 6.7}, {'label': 'noise', 'start': 6.7, 'end': 7.74}, {'label': 'noEnergy', 'start': 7.74, 'end': 8.64}, {'label': 'female', 'start': 8.64, 'end': 9.64}, {'label': 'noEnergy', 'start': 9.64, 'end': 10.120000000000001}]",0.0,0.0
6891329775084915974,democrats,2020-11-04 13:00:00-05:00,yt hispanics stop trading your minority card for a racism card challenge #election2020 #cuba #cubansfortrump #leftist #democrats #latinx #biden2020,"Everyone is blaming 
Cubans for Florida. ✨Lets Talk 
About It✨ But first a brief history lesson When Castro overthrew the military dictator Bautista in 1959 he had a loooot of support. But when he started redistributing land from the wealthy white bourgeois class, they threw a fit and dipped to Miami. The US rang the s0c!@l!sm alarm and instituted embargoes that absolutely demolished their economy. And a lot of impoverished Cubans blamed Castro for their misfortune and left...to Miami. Both these groups of immigrants now run screaming from the C word [read: c0mmÜn!sm] A third group of immigrants are mad that the democratic president at the time, JFK, funded a failed coup known as the Bay of Pigs. We are a spiteful people and my relatives that left during this period still cite that as the reason that they vote republican.  Also as a deeply colonized country, Catholicism and the conservative politics that accompany it still haunt Cuban values. Also also, American assimilation propaganda is so strong these immigrants would gladly throw their own people under the bus just for a chance not to get hate crimed. But every 4 years the country is surprised about this very consistent voting bloc and blames them for it. So stop treating Latine people as a monolith but also, Cubans, do better 🥰","election2020, cuba, cubansfortrump, leftist, democrats, latinx, biden2020",59,True,0,6891329849374313221,original sound,https://v77.tiktokcdn.com/fa109f2d198499f6369cd6b7397cdd92/646651fa/video/tos/useast2a/tos-useast2a-v-27dcd7/c892674850834d6cbba5518f5343fd57/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TAExGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=Mzw3Ojc6Ozk5aWc6aWhpNkBpam5pbGU6Zm11ZjMzNzU8M0BjNmM1Mi82NmAxMTFfYi8zYSNsMC9kcjQwLWJgLS1kMTZzcw%3D%3D&l=20230518152529E85ED92918FE872D9312&btag=e00080000&cc=13&download=true,samantics,True,34300,2147,916,264600,,,,,,,498,39900,2700000,34100,2700000,data/videos/6891329775084915974.mp4,https://www.tiktok.com/@/video/6891329775084915974,"Everyone is blaming Cubans for Florida. Let's talk about it. But first, a brief history lesson. When Castro overthrew the military dictator, Batista, in 1959, he had a lot of support. But when he started redistributing land from the wealthy white bourgeois class, they threw a fit and dipped to Miami. The US rang the socialism alarm and instituted embargoes that absolutely demolished their economy, and a lot of impoverished Cubans blamed Castro for their misfortune and left to Miami. Both these groups of immigrants now run, screaming from the C-word. A third group of immigrants are mad that the Democratic president at the time, JFK, funded a failed coup known as the Bay of Pigs. We are spiteful people, and my relatives that left during this period still cite that as the reason that they vote Republican. Also, as a deeply colonized country, Catholicism and the conservative politics that accompany it still haunt Cuban values. Also, also, American assimilation propaganda is so strong, these immigrants would gladly throw their own people under the bus just for a chance not to get hate crimes. But every four years, the country is surprised by this very consistent voting bloc and blames them for it. So stop treating Latina people as a monolith, but also Cubans, do better.",False,True,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.24}, {'label': 'female', 'start': 0.24, 'end': 2.8000000000000003}, {'label': 'male', 'start': 2.8000000000000003, 'end': 4.8}, {'label': 'female', 'start': 4.8, 'end': 6.86}, {'label': 'male', 'start': 6.86, 'end': 14.26}, {'label': 'female', 'start': 14.26, 'end': 23.04}, {'label': 'noEnergy', 'start': 23.04, 'end': 23.68}, {'label': 'female', 'start': 23.68, 'end': 27.94}, {'label': 'male', 'start': 27.94, 'end': 33.26}, {'label': 'noEnergy', 'start': 33.26, 'end': 33.76}, {'label': 'female', 'start': 33.76, 'end': 35.54}, {'label': 'male', 'start': 35.54, 'end': 38.84}, {'label': 'female', 'start': 38.84, 'end': 58.980000000000004}]",0.0,0.0
6891340561433824517,joebiden,2020-11-04 13:41:45-05:00,Still disappointed that Iowa went red #greenscreen #cedarrapids #imjustchillinincedarrapids #hillaryclinton #joebiden #voteblue,The democrats in Iowa:,"greenscreen, cedarrapids, imjustchillinincedarrapids, hillaryclinton, joebiden, voteblue",6,True,0,6891338921989393158,original sound,https://v77.tiktokcdn.com/df54f9571091ca3313baeb7f81d694aa/646622b3/video/tos/useast2a/tos-useast2a-v-27dcd7/9e5df9d5ea9a474888810b8275ebaff5/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TuB5Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZjNnZjc2OzkzZWc5ZWhpNUBpM2Y7djk6Zm13ZDMzNzU8M0A2MF4xL2FjNjUxYS4tYjA2YSNqYmRzcjRnZ3JgLS1kMTZzcw%3D%3D&l=20230518120526BB0CF80E2FE08212C84E&btag=e00080000&cc=13&download=true,Alex Faulhaber,True,178300,4129,1150,788400,,,,,,,1746,56400,15600000,226500,15600000,data/videos/6891340561433824517.mp4,https://www.tiktok.com/@/video/6891340561433824517,I'm just chilling in Cedar Rapids.,False,False,True,True,True,"[{'label': 'noise', 'start': 0.0, 'end': 3.88}, {'label': 'female', 'start': 3.88, 'end': 6.04}, {'label': 'noEnergy', 'start': 6.04, 'end': 6.5}]",0.0,0.0
6891364448431328514,democrats,2020-11-04 15:13:43-05:00,#election #biden #usa #democrats #vote,,"election, biden, usa, democrats, vote",25,True,0,6779401038563642118,original sound,https://v77.tiktokcdn.com/f0675f862664f0dc1d370f4ae9111cb2/64665171/video/tos/maliva/tos-maliva-v-27dcd7c799-us/06e3c513c9054c898986ae0e2f20e745/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TBExGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=aTllPDdoZTg4ZWU3OTk0PEBpM2lybWc6ZnY1ZDMzZzU8NEAvXjViL2MzNmMxL182LzVgYSMvZG5qcjRnM3NgLS1kMS9zcw%3D%3D&l=20230518152511B444A25264DA0D2E4D00&btag=e00080000&cc=13&download=true,Marianna Hewitt,True,41700,525,311,230800,,,,,,,185,382,44500,88100,44500,data/videos/6891364448431328514.mp4,https://www.tiktok.com/@/video/6891364448431328514,"So if you ever have a really good picture but annoying things like light switches are in the way, I use this app called Retouch. All you do is download it, use the little brush tool, and you can literally erase anything from any picture. I use this on so many of my photos. This is before and after, and I'm also going to show you this pretty sunset picture. This like balcony was in the way. It was so annoying. I wanted to get rid of it. You can also erase people, which is amazing.",False,False,True,False,True,"[{'label': 'noEnergy', 'start': 0.0, 'end': 0.34}, {'label': 'female', 'start': 0.34, 'end': 25.38}]",0.0,0.0
6891377986046659845,trump,2020-11-04 16:06:52-05:00,Hmmmmm I don’t think @rebelbarbie_66 actually does want that. #funny #trump #war #spelling #doitforthebeard #tizzyent #election,,", funny, trump, war, spelling, doitforthebeard, tizzyent, election",49,True,0,6891378046134192901,original sound,https://v77.tiktokcdn.com/5691ed520196868f9ecad55c455e42a9/6466262e/video/tos/useast2a/tos-useast2a-v-27dcd7/fd56f0122e7e49ea9e42335f9c3034df/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TMI5Gfiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZmY7ZzhkZzhoZzkzOjc8aEBpMzZzamRsNmZnNTMzNzU8M0AxMjE1NWEzXjQxLWAvLi5eYSMzczM1XnNrbjRgLS1kMTZzcw%3D%3D&l=202305181219483DCE45414644D014E250&btag=e00080000&cc=13&download=true,TizzyEnt,True,442700,23800,12200,2100000,,,,,,,2779,5700000,186800000,47200,186800000,data/videos/6891377986046659845.mp4,https://www.tiktok.com/@/video/6891377986046659845,"Are you gonna start writing already? We know it's riot season ready for a civil war because we're ready You you want civil war? I? mean you you're wearing the colors of the losing team from last time but It's funny, you know you being a Christian and all but I'm guessing it's the other side of you that wants civil war You know the the gun totter the gun totter What is a totter? Say move in a feeble and steady way Shake or sway as if about to collapse. Oh Oh, you mean like this Also, this is all very big talk from someone who shuts off duets and stitches and limits comments So if there is a civil war, I'm pretty sure you won't show up",True,True,True,False,True,"[{'label': 'female', 'start': 0.0, 'end': 6.7}, {'label': 'male', 'start': 6.7, 'end': 7.2}, {'label': 'noEnergy', 'start': 7.2, 'end': 7.6000000000000005}, {'label': 'male', 'start': 7.6000000000000005, 'end': 8.84}, {'label': 'noEnergy', 'start': 8.84, 'end': 9.86}, {'label': 'male', 'start': 9.86, 'end': 13.36}, {'label': 'noEnergy', 'start': 13.36, 'end': 14.42}, {'label': 'male', 'start': 14.42, 'end': 20.72}, {'label': 'noEnergy', 'start': 20.72, 'end': 21.34}, {'label': 'male', 'start': 21.34, 'end': 23.42}, {'label': 'noEnergy', 'start': 23.42, 'end': 24.560000000000002}, {'label': 'male', 'start': 24.560000000000002, 'end': 25.94}, {'label': 'noEnergy', 'start': 25.94, 'end': 26.88}, {'label': 'male', 'start': 26.88, 'end': 34.62}, {'label': 'noEnergy', 'start': 34.62, 'end': 35.08}, {'label': 'male', 'start': 35.08, 'end': 36.22}, {'label': 'music', 'start': 36.22, 'end': 41.160000000000004}, {'label': 'male', 'start': 41.160000000000004, 'end': 48.84}, {'label': 'noEnergy', 'start': 48.84, 'end': 49.14}]",4.939999999999998,10.08163265306122
6891383170072153346,biden2020,2020-11-04 16:26:22-05:00,Thanks Cali 💙🥰✌🏼 #uselection #election #biden #blue #votebiden #biden2020 #california #gurls #fyp #foryou #4upage #4u,California when no one praises them for handing Biden 55 electoral votes,"uselection, election, biden, blue, votebiden, biden2020, california, gurls, fyp, foryou, 4upage, 4u",11,True,0,6886831115148036869,Ur appreciated ily,https://v16m.tiktokcdn.com/c7c403a298c792ae01c1cf16c6312dbf/6465fda4/video/tos/useast2a/tos-useast2a-v-27dcd7/69482e7727884ca08960f02336f25974/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TGkQGfiyq8Z&mime_type=audio_mpeg&qs=6&rc=PDo1NmczOjloODM2ODQ0ZkBpamt5N3hscWp1eDMzNzU8M0BjMjItX2EuXzYxX2EuYjM2YSNnMjZlai5gcmJfLS1iMTZzcw%3D%3D&l=20230518092714F2DE99AB93DD4A0023DF&btag=e00080000&cc=3&download=true,angela vasquez,True,497700,6704,5958,1800000,,,,,,,138,10100,5700000,118800,5700000,data/videos/6891383170072153346.mp4,https://www.tiktok.com/@/video/6891383170072153346,I just wanna be...,True,False,True,False,True,"[{'label': 'music', 'start': 0.0, 'end': 5.98}, {'label': 'female', 'start': 5.98, 'end': 7.24}, {'label': 'noEnergy', 'start': 7.24, 'end': 8.46}, {'label': 'music', 'start': 8.46, 'end': 11.040000000000001}]",8.559999999999999,77.81818181818181
